cik10,company_name,sec_terminal_date,completion_accession,completion_items,nearby_25_nse,notice_accessions,later_periodic_filing,terminal_reason
0001689923,"ALTERYX, INC.",2024-03-19,0001193125-24-070837,1.01|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-24-000195,False,sec_confirmed_merger_or_acquisition_completion
0000928022,CALLON PETROLEUM CO,2024-04-01,0001193125-24-083393,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-24-000247,False,sec_confirmed_merger_or_acquisition_completion
0001449488,CSI COMPRESSCO LP,2024-04-01,0001193125-24-083531,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-24-000216,False,sec_confirmed_merger_or_acquisition_completion
0001038357,PIONEER NATURAL RESOURCES CO,2024-05-03,0001193125-24-130052,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|5.04|9.01,True,0000876661-24-000321,False,sec_confirmed_merger_or_acquisition_completion
0001856430,SNAP ONE HOLDINGS CORP.,2024-06-14,0001104659-24-071779,1.02|2.01|2.04|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-24-000406,False,sec_confirmed_merger_or_acquisition_completion
0001118417,"MODEL N, INC.",2024-06-27,0001193125-24-170493,1.01|2.01|3.01|3.03|5.01|5.02|5.03|5.07|8.01|9.01,True,0000876661-24-000530,False,sec_confirmed_merger_or_acquisition_completion
0001437352,"EVERBRIDGE, INC.",2024-07-02,0001193125-24-173902,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-24-000467,False,sec_confirmed_merger_or_acquisition_completion
0000351817,"SILVERBOW RESOURCES, INC.",2024-07-30,0001193125-24-188988,1.02|2.01|3.01|3.03|5.01|5.02|5.03|5.07|9.01,True,0000876661-24-000611,False,sec_confirmed_merger_or_acquisition_completion
0000949039,"DIAMOND OFFSHORE DRILLING, INC.",2024-09-04,0001193125-24-212705,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-24-000811,False,sec_confirmed_merger_or_acquisition_completion
0000007332,SOUTHWESTERN ENERGY CO,2024-10-01,0001104659-24-104962,1.01|1.02|2.01|3.01|3.03|5.01|5.02|7.01|9.01,True,0000876661-24-000892,False,sec_confirmed_merger_or_acquisition_completion
0001835681,"POWERSCHOOL HOLDINGS, INC.",2024-10-01,0001193125-24-230179,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-24-000894,False,sec_confirmed_merger_or_acquisition_completion
0001085869,PERFICIENT INC,2024-10-02,0001193125-24-230795,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-24-000739,False,sec_confirmed_merger_or_acquisition_completion
0001496963,"SQUARESPACE, INC.",2024-10-17,0001140361-24-043631,1.01|1.02|2.01|3.01|3.03|5.02|5.03|7.01|9.01,True,0000876661-24-001010,False,sec_confirmed_merger_or_acquisition_completion
0001645070,STERLING CHECK CORP.,2024-10-31,0001193125-24-248212,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-24-000838,False,sec_confirmed_merger_or_acquisition_completion
0000350868,"ITERIS, INC.",2024-11-01,0001140361-24-044894,2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-24-000843,False,sec_confirmed_merger_or_acquisition_completion
0001841804,"INSTRUCTURE HOLDINGS, INC.",2024-11-13,0001193125-24-257230,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-24-001067,False,sec_confirmed_merger_or_acquisition_completion
0001866550,"THOUGHTWORKS HOLDING, INC.",2024-11-13,0001213900-24-097457,2.01|3.01|3.03|5.02|5.03|7.01|9.01,True,0001354457-24-000865,False,sec_confirmed_merger_or_acquisition_completion
0000101778,MARATHON OIL CORP,2024-11-22,0001104659-24-122113,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-24-001100,False,sec_confirmed_merger_or_acquisition_completion
0001835591,VIZIO HOLDING CORP.,2024-12-03,0001193125-24-269483,2.01|3.01|3.03|4.01|5.01|5.02|5.03|8.01|9.01,True,0000876661-24-001127,False,sec_confirmed_merger_or_acquisition_completion
0001037676,"ARCH RESOURCES, INC.",2025-01-15,0001104659-25-003782,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|8.01|9.01,True,0000876661-25-000024,False,sec_confirmed_merger_or_acquisition_completion
0001366561,SMARTSHEET INC,2025-01-22,0001628280-25-002101,1.01|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000046,False,sec_confirmed_merger_or_acquisition_completion
0001468666,SECUREWORKS CORP,2025-02-03,0000950142-25-000239,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000059,False,sec_confirmed_merger_or_acquisition_completion
0000002178,"ADAMS RESOURCES & ENERGY, INC.",2025-02-04,0000002178-25-000022,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|9.01,True,0001143313-25-000006,False,sec_confirmed_merger_or_acquisition_completion
0001313275,BRIGHTCOVE INC,2025-02-04,0001193125-25-019685,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000069,False,sec_confirmed_merger_or_acquisition_completion
0001423774,ZUORA INC,2025-02-14,0001140361-25-004515,1.02|2.01|3.01|3.03|5.01|5.02|5.03|5.07|8.01|9.01,True,0000876661-25-000116,False,sec_confirmed_merger_or_acquisition_completion
0001720671,"HASHICORP, INC.",2025-02-27,0001193125-25-037910,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000140,False,sec_confirmed_merger_or_acquisition_completion
0000808326,EMCORE CORP,2025-02-28,0001104659-25-019002,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000150,False,sec_confirmed_merger_or_acquisition_completion
0001138639,INFINERA CORP,2025-02-28,0001193125-25-041368,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000146|0001354457-25-000147,False,sec_confirmed_merger_or_acquisition_completion
0001819394,"MATTERPORT, INC./DE",2025-02-28,0001104659-25-018773,2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-25-000149,False,sec_confirmed_merger_or_acquisition_completion
0001897982,"ASPEN TECHNOLOGY, INC.",2025-03-12,0001140361-25-008260,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000196,False,sec_confirmed_merger_or_acquisition_completion
0001701732,ALTAIR ENGINEERING INC.,2025-03-28,0001193125-25-066329,1.01|1.02|2.01|2.04|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000243,False,sec_confirmed_merger_or_acquisition_completion
0000713425,"LOGILITY SUPPLY CHAIN SOLUTIONS, INC",2025-04-04,0001140361-25-012311,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000287,False,sec_confirmed_merger_or_acquisition_completion
0001839439,"PAYCOR HCM, INC.",2025-04-14,0000950103-25-004791,1.02|2.01|3.01|3.03|5.01|5.03|8.01|9.01,True,0001354457-25-000329,False,sec_confirmed_merger_or_acquisition_completion
0001739942,SOLARWINDS CORP,2025-04-16,0001193125-25-082231,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000263,False,sec_confirmed_merger_or_acquisition_completion
0001868912,"ENFUSION, INC.",2025-04-21,0001104659-25-036869,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000277,False,sec_confirmed_merger_or_acquisition_completion
0001799332,GAN LTD,2025-05-27,0001641172-25-012422,2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-25-000456,False,sec_confirmed_merger_or_acquisition_completion
0000315131,PHX MINERALS INC.,2025-06-23,0001104659-25-061419,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000460|0000876661-25-000459,False,sec_confirmed_merger_or_acquisition_completion
0001043604,JUNIPER NETWORKS INC,2025-07-02,0001193125-25-154400,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000489,False,sec_confirmed_merger_or_acquisition_completion
0001013462,ANSYS INC,2025-07-17,0001140361-25-026141,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-000689,False,sec_confirmed_merger_or_acquisition_completion
0000004447,HESS CORP,2025-07-18,0000950142-25-001950,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000523,False,sec_confirmed_merger_or_acquisition_completion
0000917491,FARO TECHNOLOGIES INC,2025-07-21,0001193125-25-161621,1.01|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000699,False,sec_confirmed_merger_or_acquisition_completion
0001800347,"E2OPEN PARENT HOLDINGS, INC.",2025-08-04,0001193125-25-172643,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000550,False,sec_confirmed_merger_or_acquisition_completion
0001845022,"COUCHBASE, INC.",2025-09-24,0001140361-25-035929,1.01|1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-000938,False,sec_confirmed_merger_or_acquisition_completion
0001858257,"AVIDXCHANGE HOLDINGS, INC.",2025-10-15,0001193125-25-239635,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-001023,False,sec_confirmed_merger_or_acquisition_completion
0001865187,"ARIS WATER SOLUTIONS, INC.",2025-10-15,0001193125-25-240243,1.02|2.01|3.01|3.03|5.01|5.02|5.07|9.01,True,0000876661-25-000771,False,sec_confirmed_merger_or_acquisition_completion
0001834494,"MERIDIANLINK, INC.",2025-10-24,0001140361-25-039178,1.02|2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0000876661-25-000801,False,sec_confirmed_merger_or_acquisition_completion
0000320340,INTELLIGENT SYSTEMS CORP,2025-10-30,0001437749-25-032421,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000817,False,sec_confirmed_merger_or_acquisition_completion
0001868778,INFORMATICA INC.,2025-11-18,0001104659-25-113667,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-25-000882,False,sec_confirmed_merger_or_acquisition_completion
0001837686,"VIMEO, INC.",2025-11-24,0001104659-25-115501,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-001176|0001354457-25-001175,False,sec_confirmed_merger_or_acquisition_completion
0001166388,VERINT SYSTEMS INC,2025-11-26,0001193125-25-299093,1.01|1.02|2.01|2.04|3.01|3.03|4.01|5.01|5.02|5.03|7.01|9.01,True,0001354457-25-001189,False,sec_confirmed_merger_or_acquisition_completion
0001392972,"PROS HOLDINGS, INC.",2025-12-09,0001193125-25-312044,1.01|1.02|2.01|2.04|3.01|3.03|5.01|5.02|5.03|7.01|8.01|9.01,True,0000876661-25-000950,False,sec_confirmed_merger_or_acquisition_completion
0001528129,"VITAL ENERGY, INC.",2025-12-15,0001193125-25-319188,1.01|1.02|2.01|3.01|3.03|5.01|5.02|9.01,True,0000876661-25-000963,False,sec_confirmed_merger_or_acquisition_completion
0001705873,BERRY CORP (BRY),2025-12-18,0001193125-25-325047,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0001354457-25-001285,False,sec_confirmed_merger_or_acquisition_completion
0001842718,INTEGRAL AD SCIENCE HOLDING CORP.,2025-12-23,0001140361-25-046475,1.01|1.02|2.01|2.03|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-25-001293,False,sec_confirmed_merger_or_acquisition_completion
0001327318,"TRUECAR, INC.",2026-01-22,0001104659-26-005627,2.01|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000067,False,sec_confirmed_merger_or_acquisition_completion
0001509589,"CIVITAS RESOURCES, INC.",2026-01-30,0001104659-26-008521,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000073,False,sec_confirmed_merger_or_acquisition_completion
0001721947,JAMF HOLDING CORP.,2026-02-02,0001104659-26-009193,1.01|1.02|2.01|2.03|2.04|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000116,False,sec_confirmed_merger_or_acquisition_completion
0001725057,"DAYFORCE, INC.",2026-02-04,0001140361-26-003628,1.01|1.02|2.01|3.01|3.02|3.03|5.01|5.02|5.03|7.01|8.01|9.01,True,0000876661-26-000087,False,sec_confirmed_merger_or_acquisition_completion
0001131554,SYNCHRONOSS TECHNOLOGIES INC,2026-02-13,0001628280-26-008072,1.02|2.01|3.01|3.03|5.01|5.02|5.03|5.07|8.01|9.01,True,0001354457-26-000179,False,sec_confirmed_merger_or_acquisition_completion
0001699838,"CONFLUENT, INC.",2026-03-17,0001104659-26-029071,1.01|2.01|2.04|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000262,False,sec_confirmed_merger_or_acquisition_completion
0001110611,ON24 INC.,2026-04-01,0001193125-26-137923,1.02|2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000313,False,sec_confirmed_merger_or_acquisition_completion
0001889956,"ONESTREAM, INC.",2026-04-01,0001193125-26-136043,1.01|1.02|2.01|3.01|3.03|5.01|5.03|8.01|9.01,True,0001354457-26-000315,False,sec_confirmed_merger_or_acquisition_completion
0001831840,"SEMRUSH HOLDINGS, INC.",2026-04-28,0001140361-26-017299,2.01|3.01|3.03|5.01|5.02|5.03|9.01,True,0000876661-26-000368,False,sec_confirmed_merger_or_acquisition_completion
0000858470,COTERRA ENERGY INC.,2026-05-07,0001104659-26-057278,1.02|2.01|3.01|3.03|5.01|5.02|9.01,True,0000876661-26-000399,False,sec_confirmed_merger_or_acquisition_completion
0000896429,"CANTALOUPE, INC.",2026-05-08,0001140361-26-020064,1.02|2.01|3.01|3.03|5.01|5.02|9.01,True,0001354457-26-000420,False,sec_confirmed_merger_or_acquisition_completion
0001005757,CSG SYSTEMS INTERNATIONAL INC,2026-05-14,0001193125-26-224339,1.01|1.02|2.01|2.04|3.01|3.03|5.01|5.02|5.03|8.01|9.01,True,0001354457-26-000450,False,sec_confirmed_merger_or_acquisition_completion
0001866368,"CLEARWATER ANALYTICS HOLDINGS, INC.",2026-06-25,0001193125-26-282050,1.01|1.02|2.01|2.03|2.04|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0000876661-26-000553,False,sec_confirmed_merger_or_acquisition_completion
0001169445,"TRUBRIDGE, INC.",2026-07-09,0001193125-26-299668,1.02|2.01|3.01|3.03|5.01|5.02|5.03|7.01|9.01,True,0001354457-26-000655,False,sec_confirmed_merger_or_acquisition_completion
